Date,Year,Month,Day,Site,Species,Flower
1/24/14,2014,1,24,4,VASI,0.0
1/25/14,2014,1,25,4,VASI,0.0
1/26/14,2014,1,26,4,VASI,0.0
1/27/14,2014,1,27,4,VASI,0.0
1/28/14,2014,1,28,4,VASI,0.0
1/29/14,2014,1,29,4,VASI,0.0
1/30/14,2014,1,30,4,VASI,0.0
1/31/14,2014,1,31,4,VASI,0.0
2/1/14,2014,2,1,4,VASI,0.0
2/2/14,2014,2,2,4,VASI,0.0
2/3/14,2014,2,3,4,VASI,0.0
2/4/14,2014,2,4,4,VASI,0.0
2/5/14,2014,2,5,4,VASI,0.0
2/6/14,2014,2,6,4,VASI,0.0
2/7/14,2014,2,7,4,VASI,0.0
2/8/14,2014,2,8,4,VASI,0.0
2/9/14,2014,2,9,4,VASI,0.0
2/10/14,2014,2,10,4,VASI,0.0
2/11/14,2014,2,11,4,VASI,0.0
2/12/14,2014,2,12,4,VASI,0.0
2/13/14,2014,2,13,4,VASI,0.0
2/14/14,2014,2,14,4,VASI,0.0
2/15/14,2014,2,15,4,VASI,0.0
2/16/14,2014,2,16,4,VASI,0.0
2/17/14,2014,2,17,4,VASI,0.0
2/18/14,2014,2,18,4,VASI,0.0
2/19/14,2014,2,19,4,VASI,0.0
2/20/14,2014,2,20,4,VASI,0.0
2/21/14,2014,2,21,4,VASI,0.0
2/22/14,2014,2,22,4,VASI,0.0
2/23/14,2014,2,23,4,VASI,0.0
2/24/14,2014,2,24,4,VASI,0.0
2/25/14,2014,2,25,4,VASI,0.0
2/26/14,2014,2,26,4,VASI,0.0
2/27/14,2014,2,27,4,VASI,0.0
2/28/14,2014,2,28,4,VASI,0.0
3/1/14,2014,3,1,4,VASI,0.0
3/2/14,2014,3,2,4,VASI,0.0
3/3/14,2014,3,3,4,VASI,0.0
3/4/14,2014,3,4,4,VASI,0.0
3/5/14,2014,3,5,4,VASI,0.0
3/6/14,2014,3,6,4,VASI,0.0
3/7/14,2014,3,7,4,VASI,0.0
3/8/14,2014,3,8,4,VASI,0.0
3/9/14,2014,3,9,4,VASI,0.0
3/10/14,2014,3,10,4,VASI,0.0
3/11/14,2014,3,11,4,VASI,0.0
3/12/14,2014,3,12,4,VASI,0.0
3/13/14,2014,3,13,4,VASI,0.0
3/14/14,2014,3,14,4,VASI,0.0
3/15/14,2014,3,15,4,VASI,0.0
3/16/14,2014,3,16,4,VASI,0.0
3/17/14,2014,3,17,4,VASI,0.0
3/18/14,2014,3,18,4,VASI,0.0
3/19/14,2014,3,19,4,VASI,0.0
3/20/14,2014,3,20,4,VASI,0.0
3/21/14,2014,3,21,4,VASI,0.0
3/22/14,2014,3,22,4,VASI,0.0
3/23/14,2014,3,23,4,VASI,0.0
3/24/14,2014,3,24,4,VASI,0.0
3/25/14,2014,3,25,4,VASI,0.0
3/26/14,2014,3,26,4,VASI,0.0
3/27/14,2014,3,27,4,VASI,0.0
3/28/14,2014,3,28,4,VASI,0.0
3/29/14,2014,3,29,4,VASI,0.0
3/30/14,2014,3,30,4,VASI,0.0
3/31/14,2014,3,31,4,VASI,0.0
4/1/14,2014,4,1,4,VASI,0.0
4/2/14,2014,4,2,4,VASI,0.0
4/3/14,2014,4,3,4,VASI,0.0
4/4/14,2014,4,4,4,VASI,0.0
4/5/14,2014,4,5,4,VASI,0.0
4/6/14,2014,4,6,4,VASI,0.0
4/7/14,2014,4,7,4,VASI,0.0
4/8/14,2014,4,8,4,VASI,0.0
4/9/14,2014,4,9,4,VASI,0.0
4/10/14,2014,4,10,4,VASI,0.0
4/11/14,2014,4,11,4,VASI,0.0
4/12/14,2014,4,12,4,VASI,0.0
4/13/14,2014,4,13,4,VASI,0.0
4/14/14,2014,4,14,4,VASI,0.0
4/15/14,2014,4,15,4,VASI,0.0
4/16/14,2014,4,16,4,VASI,0.0
4/17/14,2014,4,17,4,VASI,0.0
4/18/14,2014,4,18,4,VASI,0.0
4/19/14,2014,4,19,4,VASI,0.0
4/20/14,2014,4,20,4,VASI,0.0
4/21/14,2014,4,21,4,VASI,0.0
4/22/14,2014,4,22,4,VASI,0.0
4/23/14,2014,4,23,4,VASI,0.0
4/24/14,2014,4,24,4,VASI,0.0
4/25/14,2014,4,25,4,VASI,0.0
4/26/14,2014,4,26,4,VASI,0.0
4/27/14,2014,4,27,4,VASI,0.0
4/28/14,2014,4,28,4,VASI,0.0
4/29/14,2014,4,29,4,VASI,0.0
4/30/14,2014,4,30,4,VASI,0.0
5/1/14,2014,5,1,4,VASI,0.0
5/2/14,2014,5,2,4,VASI,0.0
5/3/14,2014,5,3,4,VASI,0.0
5/4/14,2014,5,4,4,VASI,0.0
5/5/14,2014,5,5,4,VASI,0.0
5/6/14,2014,5,6,4,VASI,0.0
5/7/14,2014,5,7,4,VASI,0.0
5/8/14,2014,5,8,4,VASI,0.0
5/9/14,2014,5,9,4,VASI,0.0
5/10/14,2014,5,10,4,VASI,0.0
5/11/14,2014,5,11,4,VASI,0.0
5/12/14,2014,5,12,4,VASI,0.0
5/13/14,2014,5,13,4,VASI,0.0
5/14/14,2014,5,14,4,VASI,0.0
5/15/14,2014,5,15,4,VASI,0.0
5/16/14,2014,5,16,4,VASI,0.0
5/17/14,2014,5,17,4,VASI,0.0
5/18/14,2014,5,18,4,VASI,0.0
5/19/14,2014,5,19,4,VASI,0.0
5/20/14,2014,5,20,4,VASI,0.0
5/21/14,2014,5,21,4,VASI,0.0
5/22/14,2014,5,22,4,VASI,0.0
5/23/14,2014,5,23,4,VASI,0.0
5/24/14,2014,5,24,4,VASI,0.0
5/25/14,2014,5,25,4,VASI,0.0
5/26/14,2014,5,26,4,VASI,0.0
5/27/14,2014,5,27,4,VASI,0.0
5/28/14,2014,5,28,4,VASI,0.0
5/29/14,2014,5,29,4,VASI,0.0
5/30/14,2014,5,30,4,VASI,0.0
5/31/14,2014,5,31,4,VASI,0.0
6/1/14,2014,6,1,4,VASI,0.0
6/2/14,2014,6,2,4,VASI,0.0
6/3/14,2014,6,3,4,VASI,0.0
6/4/14,2014,6,4,4,VASI,0.0
6/5/14,2014,6,5,4,VASI,0.0
6/6/14,2014,6,6,4,VASI,0.0
6/7/14,2014,6,7,4,VASI,0.0
6/8/14,2014,6,8,4,VASI,0.0
6/9/14,2014,6,9,4,VASI,0.0
6/10/14,2014,6,10,4,VASI,0.0
6/11/14,2014,6,11,4,VASI,0.0
6/12/14,2014,6,12,4,VASI,0.0
6/13/14,2014,6,13,4,VASI,0.0
6/14/14,2014,6,14,4,VASI,0.0
6/15/14,2014,6,15,4,VASI,0.0
6/16/14,2014,6,16,4,VASI,0.0
6/17/14,2014,6,17,4,VASI,0.0
6/18/14,2014,6,18,4,VASI,0.0
6/19/14,2014,6,19,4,VASI,0.0
6/20/14,2014,6,20,4,VASI,0.0
6/21/14,2014,6,21,4,VASI,0.0
6/22/14,2014,6,22,4,VASI,0.0
6/23/14,2014,6,23,4,VASI,0.0
6/24/14,2014,6,24,4,VASI,0.0
6/25/14,2014,6,25,4,VASI,0.0
6/26/14,2014,6,26,4,VASI,0.0
6/27/14,2014,6,27,4,VASI,0.0
6/28/14,2014,6,28,4,VASI,0.0
6/29/14,2014,6,29,4,VASI,0.0
6/30/14,2014,6,30,4,VASI,0.0
7/1/14,2014,7,1,4,VASI,0.0
7/2/14,2014,7,2,4,VASI,0.0
7/3/14,2014,7,3,4,VASI,0.0
7/4/14,2014,7,4,4,VASI,0.0
7/5/14,2014,7,5,4,VASI,0.0
7/6/14,2014,7,6,4,VASI,0.0
7/7/14,2014,7,7,4,VASI,0.0
7/8/14,2014,7,8,4,VASI,0.0
7/9/14,2014,7,9,4,VASI,0.0
7/10/14,2014,7,10,4,VASI,0.0
7/11/14,2014,7,11,4,VASI,0.0
7/12/14,2014,7,12,4,VASI,0.0
7/13/14,2014,7,13,4,VASI,0.0
7/14/14,2014,7,14,4,VASI,0.0
7/15/14,2014,7,15,4,VASI,0.0
7/16/14,2014,7,16,4,VASI,0.0
7/17/14,2014,7,17,4,VASI,0.0
7/18/14,2014,7,18,4,VASI,0.0
7/19/14,2014,7,19,4,VASI,0.0
7/20/14,2014,7,20,4,VASI,0.0
7/21/14,2014,7,21,4,VASI,0.0
7/22/14,2014,7,22,4,VASI,0.0
7/23/14,2014,7,23,4,VASI,0.0
7/24/14,2014,7,24,4,VASI,0.0
7/25/14,2014,7,25,4,VASI,0.0
7/26/14,2014,7,26,4,VASI,0.0
7/27/14,2014,7,27,4,VASI,0.0
7/28/14,2014,7,28,4,VASI,0.0
7/29/14,2014,7,29,4,VASI,0.0
7/30/14,2014,7,30,4,VASI,0.0
7/31/14,2014,7,31,4,VASI,0.0
8/1/14,2014,8,1,4,VASI,0.0
8/2/14,2014,8,2,4,VASI,0.0
8/3/14,2014,8,3,4,VASI,0.0
8/4/14,2014,8,4,4,VASI,0.0
8/5/14,2014,8,5,4,VASI,0.0
8/6/14,2014,8,6,4,VASI,0.0
8/7/14,2014,8,7,4,VASI,0.0
8/8/14,2014,8,8,4,VASI,0.0
8/9/14,2014,8,9,4,VASI,1.0
8/10/14,2014,8,10,4,VASI,0.0
8/11/14,2014,8,11,4,VASI,1.0
8/12/14,2014,8,12,4,VASI,1.0
8/13/14,2014,8,13,4,VASI,1.0
8/14/14,2014,8,14,4,VASI,1.0
8/15/14,2014,8,15,4,VASI,1.0
8/16/14,2014,8,16,4,VASI,1.0
8/17/14,2014,8,17,4,VASI,1.0
8/18/14,2014,8,18,4,VASI,1.0
8/19/14,2014,8,19,4,VASI,1.0
8/20/14,2014,8,20,4,VASI,1.0
8/21/14,2014,8,21,4,VASI,1.0
8/22/14,2014,8,22,4,VASI,1.0
8/23/14,2014,8,23,4,VASI,1.0
8/24/14,2014,8,24,4,VASI,1.0
8/25/14,2014,8,25,4,VASI,1.0
8/26/14,2014,8,26,4,VASI,1.0
8/27/14,2014,8,27,4,VASI,1.0
8/28/14,2014,8,28,4,VASI,1.0
8/29/14,2014,8,29,4,VASI,1.0
8/30/14,2014,8,30,4,VASI,1.0
8/31/14,2014,8,31,4,VASI,1.0
9/1/14,2014,9,1,4,VASI,1.0
9/2/14,2014,9,2,4,VASI,1.0
9/3/14,2014,9,3,4,VASI,1.0
9/4/14,2014,9,4,4,VASI,1.0
9/5/14,2014,9,5,4,VASI,1.0
9/6/14,2014,9,6,4,VASI,1.0
9/7/14,2014,9,7,4,VASI,1.0
9/8/14,2014,9,8,4,VASI,1.0
9/9/14,2014,9,9,4,VASI,1.0
9/10/14,2014,9,10,4,VASI,1.0
9/11/14,2014,9,11,4,VASI,1.0
9/12/14,2014,9,12,4,VASI,1.0
9/13/14,2014,9,13,4,VASI,1.0
9/14/14,2014,9,14,4,VASI,1.0
9/15/14,2014,9,15,4,VASI,0.0
9/16/14,2014,9,16,4,VASI,1.0
9/17/14,2014,9,17,4,VASI,0.0
9/18/14,2014,9,18,4,VASI,0.0
9/19/14,2014,9,19,4,VASI,0.0
9/20/14,2014,9,20,4,VASI,0.0
9/21/14,2014,9,21,4,VASI,0.0
9/22/14,2014,9,22,4,VASI,0.0
9/23/14,2014,9,23,4,VASI,0.0
9/24/14,2014,9,24,4,VASI,0.0
9/25/14,2014,9,25,4,VASI,0.0
9/26/14,2014,9,26,4,VASI,0.0
9/27/14,2014,9,27,4,VASI,0.0
9/28/14,2014,9,28,4,VASI,0.0
9/29/14,2014,9,29,4,VASI,0.0
9/30/14,2014,9,30,4,VASI,0.0
10/1/14,2014,10,1,4,VASI,0.0
10/2/14,2014,10,2,4,VASI,0.0
10/3/14,2014,10,3,4,VASI,0.0
10/4/14,2014,10,4,4,VASI,0.0
10/5/14,2014,10,5,4,VASI,0.0
10/6/14,2014,10,6,4,VASI,0.0
10/7/14,2014,10,7,4,VASI,0.0
10/8/14,2014,10,8,4,VASI,0.0
10/9/14,2014,10,9,4,VASI,0.0
10/10/14,2014,10,10,4,VASI,0.0
10/11/14,2014,10,11,4,VASI,0.0
10/12/14,2014,10,12,4,VASI,0.0
10/13/14,2014,10,13,4,VASI,0.0
10/14/14,2014,10,14,4,VASI,0.0
10/15/14,2014,10,15,4,VASI,0.0
10/16/14,2014,10,16,4,VASI,0.0
10/17/14,2014,10,17,4,VASI,0.0
10/18/14,2014,10,18,4,VASI,0.0
10/19/14,2014,10,19,4,VASI,0.0
10/20/14,2014,10,20,4,VASI,0.0
10/21/14,2014,10,21,4,VASI,0.0
10/22/14,2014,10,22,4,VASI,0.0
10/23/14,2014,10,23,4,VASI,0.0
10/24/14,2014,10,24,4,VASI,0.0
10/25/14,2014,10,25,4,VASI,0.0
10/26/14,2014,10,26,4,VASI,0.0
10/27/14,2014,10,27,4,VASI,0.0
10/28/14,2014,10,28,4,VASI,0.0
10/29/14,2014,10,29,4,VASI,0.0
10/30/14,2014,10,30,4,VASI,0.0
10/31/14,2014,10,31,4,VASI,0.0
11/1/14,2014,11,1,4,VASI,0.0
11/2/14,2014,11,2,4,VASI,0.0
11/3/14,2014,11,3,4,VASI,0.0
11/4/14,2014,11,4,4,VASI,0.0
11/5/14,2014,11,5,4,VASI,0.0
11/6/14,2014,11,6,4,VASI,0.0
11/7/14,2014,11,7,4,VASI,0.0
11/8/14,2014,11,8,4,VASI,0.0
11/9/14,2014,11,9,4,VASI,0.0
11/10/14,2014,11,10,4,VASI,0.0
11/11/14,2014,11,11,4,VASI,0.0
11/12/14,2014,11,12,4,VASI,0.0
11/13/14,2014,11,13,4,VASI,0.0
11/14/14,2014,11,14,4,VASI,0.0
11/15/14,2014,11,15,4,VASI,0.0
11/16/14,2014,11,16,4,VASI,0.0
11/17/14,2014,11,17,4,VASI,0.0
11/18/14,2014,11,18,4,VASI,0.0
11/19/14,2014,11,19,4,VASI,0.0
11/20/14,2014,11,20,4,VASI,0.0
11/21/14,2014,11,21,4,VASI,0.0
11/22/14,2014,11,22,4,VASI,0.0
11/23/14,2014,11,23,4,VASI,0.0
11/24/14,2014,11,24,4,VASI,0.0
11/25/14,2014,11,25,4,VASI,0.0
11/26/14,2014,11,26,4,VASI,0.0
11/27/14,2014,11,27,4,VASI,0.0
11/28/14,2014,11,28,4,VASI,0.0
11/29/14,2014,11,29,4,VASI,0.0
11/30/14,2014,11,30,4,VASI,0.0
12/1/14,2014,12,1,4,VASI,0.0
12/2/14,2014,12,2,4,VASI,0.0
12/3/14,2014,12,3,4,VASI,0.0
12/4/14,2014,12,4,4,VASI,0.0
12/5/14,2014,12,5,4,VASI,0.0
12/6/14,2014,12,6,4,VASI,0.0
12/7/14,2014,12,7,4,VASI,0.0
12/8/14,2014,12,8,4,VASI,0.0
12/9/14,2014,12,9,4,VASI,0.0
12/10/14,2014,12,10,4,VASI,0.0
12/11/14,2014,12,11,4,VASI,0.0
12/12/14,2014,12,12,4,VASI,0.0
12/13/14,2014,12,13,4,VASI,0.0
12/14/14,2014,12,14,4,VASI,0.0
12/15/14,2014,12,15,4,VASI,0.0
12/16/14,2014,12,16,4,VASI,0.0
12/17/14,2014,12,17,4,VASI,0.0
12/18/14,2014,12,18,4,VASI,0.0
12/19/14,2014,12,19,4,VASI,0.0
12/20/14,2014,12,20,4,VASI,0.0
12/21/14,2014,12,21,4,VASI,0.0
12/22/14,2014,12,22,4,VASI,0.0
12/23/14,2014,12,23,4,VASI,0.0
12/24/14,2014,12,24,4,VASI,0.0
12/25/14,2014,12,25,4,VASI,0.0
12/26/14,2014,12,26,4,VASI,0.0
12/27/14,2014,12,27,4,VASI,0.0
12/28/14,2014,12,28,4,VASI,0.0
12/29/14,2014,12,29,4,VASI,0.0
12/30/14,2014,12,30,4,VASI,0.0
12/31/14,2014,12,31,4,VASI,0.0
1/1/14,2014,1,1,5,VASI,0.0
1/2/14,2014,1,2,5,VASI,0.0
1/3/14,2014,1,3,5,VASI,0.0
1/4/14,2014,1,4,5,VASI,0.0
1/5/14,2014,1,5,5,VASI,0.0
1/6/14,2014,1,6,5,VASI,0.0
1/7/14,2014,1,7,5,VASI,0.0
1/8/14,2014,1,8,5,VASI,0.0
1/9/14,2014,1,9,5,VASI,0.0
1/10/14,2014,1,10,5,VASI,0.0
1/11/14,2014,1,11,5,VASI,0.0
1/12/14,2014,1,12,5,VASI,0.0
1/13/14,2014,1,13,5,VASI,0.0
1/14/14,2014,1,14,5,VASI,0.0
1/15/14,2014,1,15,5,VASI,0.0
1/16/14,2014,1,16,5,VASI,0.0
1/17/14,2014,1,17,5,VASI,0.0
1/18/14,2014,1,18,5,VASI,0.0
1/19/14,2014,1,19,5,VASI,0.0
1/20/14,2014,1,20,5,VASI,0.0
1/21/14,2014,1,21,5,VASI,0.0
1/22/14,2014,1,22,5,VASI,0.0
1/23/14,2014,1,23,5,VASI,0.0
1/24/14,2014,1,24,5,VASI,0.0
1/25/14,2014,1,25,5,VASI,0.0
1/26/14,2014,1,26,5,VASI,0.0
1/27/14,2014,1,27,5,VASI,0.0
1/28/14,2014,1,28,5,VASI,0.0
1/29/14,2014,1,29,5,VASI,0.0
1/30/14,2014,1,30,5,VASI,0.0
1/31/14,2014,1,31,5,VASI,0.0
2/1/14,2014,2,1,5,VASI,0.0
2/2/14,2014,2,2,5,VASI,0.0
2/3/14,2014,2,3,5,VASI,0.0
2/4/14,2014,2,4,5,VASI,0.0
2/5/14,2014,2,5,5,VASI,0.0
2/6/14,2014,2,6,5,VASI,0.0
2/7/14,2014,2,7,5,VASI,0.0
2/8/14,2014,2,8,5,VASI,0.0
2/9/14,2014,2,9,5,VASI,0.0
2/10/14,2014,2,10,5,VASI,0.0
2/11/14,2014,2,11,5,VASI,0.0
2/12/14,2014,2,12,5,VASI,0.0
2/13/14,2014,2,13,5,VASI,0.0
2/14/14,2014,2,14,5,VASI,0.0
2/15/14,2014,2,15,5,VASI,0.0
2/16/14,2014,2,16,5,VASI,0.0
2/17/14,2014,2,17,5,VASI,0.0
2/18/14,2014,2,18,5,VASI,0.0
2/19/14,2014,2,19,5,VASI,0.0
2/20/14,2014,2,20,5,VASI,0.0
2/21/14,2014,2,21,5,VASI,0.0
2/22/14,2014,2,22,5,VASI,0.0
2/23/14,2014,2,23,5,VASI,0.0
2/24/14,2014,2,24,5,VASI,0.0
2/25/14,2014,2,25,5,VASI,0.0
2/26/14,2014,2,26,5,VASI,0.0
2/27/14,2014,2,27,5,VASI,0.0
2/28/14,2014,2,28,5,VASI,0.0
3/1/14,2014,3,1,5,VASI,0.0
3/2/14,2014,3,2,5,VASI,0.0
3/3/14,2014,3,3,5,VASI,0.0
3/4/14,2014,3,4,5,VASI,0.0
3/5/14,2014,3,5,5,VASI,0.0
3/6/14,2014,3,6,5,VASI,0.0
3/7/14,2014,3,7,5,VASI,0.0
3/8/14,2014,3,8,5,VASI,0.0
3/9/14,2014,3,9,5,VASI,0.0
3/10/14,2014,3,10,5,VASI,0.0
3/11/14,2014,3,11,5,VASI,0.0
3/12/14,2014,3,12,5,VASI,0.0
3/13/14,2014,3,13,5,VASI,0.0
3/14/14,2014,3,14,5,VASI,0.0
3/15/14,2014,3,15,5,VASI,0.0
3/16/14,2014,3,16,5,VASI,0.0
3/17/14,2014,3,17,5,VASI,0.0
3/18/14,2014,3,18,5,VASI,0.0
3/19/14,2014,3,19,5,VASI,0.0
3/20/14,2014,3,20,5,VASI,0.0
3/21/14,2014,3,21,5,VASI,0.0
3/22/14,2014,3,22,5,VASI,0.0
3/23/14,2014,3,23,5,VASI,0.0
3/24/14,2014,3,24,5,VASI,0.0
3/25/14,2014,3,25,5,VASI,0.0
3/26/14,2014,3,26,5,VASI,0.0
3/27/14,2014,3,27,5,VASI,0.0
3/28/14,2014,3,28,5,VASI,0.0
3/29/14,2014,3,29,5,VASI,0.0
3/30/14,2014,3,30,5,VASI,0.0
3/31/14,2014,3,31,5,VASI,0.0
4/1/14,2014,4,1,5,VASI,0.0
4/2/14,2014,4,2,5,VASI,0.0
4/3/14,2014,4,3,5,VASI,0.0
4/4/14,2014,4,4,5,VASI,0.0
4/5/14,2014,4,5,5,VASI,0.0
4/6/14,2014,4,6,5,VASI,0.0
4/7/14,2014,4,7,5,VASI,0.0
4/8/14,2014,4,8,5,VASI,0.0
4/9/14,2014,4,9,5,VASI,0.0
4/10/14,2014,4,10,5,VASI,0.0
4/11/14,2014,4,11,5,VASI,0.0
4/12/14,2014,4,12,5,VASI,0.0
4/13/14,2014,4,13,5,VASI,0.0
4/14/14,2014,4,14,5,VASI,0.0
4/15/14,2014,4,15,5,VASI,0.0
4/16/14,2014,4,16,5,VASI,0.0
4/17/14,2014,4,17,5,VASI,0.0
4/18/14,2014,4,18,5,VASI,0.0
4/19/14,2014,4,19,5,VASI,0.0
4/20/14,2014,4,20,5,VASI,0.0
4/21/14,2014,4,21,5,VASI,0.0
4/22/14,2014,4,22,5,VASI,0.0
4/23/14,2014,4,23,5,VASI,0.0
4/24/14,2014,4,24,5,VASI,0.0
4/25/14,2014,4,25,5,VASI,0.0
4/26/14,2014,4,26,5,VASI,0.0
4/27/14,2014,4,27,5,VASI,0.0
4/28/14,2014,4,28,5,VASI,0.0
4/29/14,2014,4,29,5,VASI,0.0
4/30/14,2014,4,30,5,VASI,0.0
5/1/14,2014,5,1,5,VASI,0.0
5/2/14,2014,5,2,5,VASI,0.0
5/3/14,2014,5,3,5,VASI,0.0
5/4/14,2014,5,4,5,VASI,0.0
5/5/14,2014,5,5,5,VASI,0.0
5/6/14,2014,5,6,5,VASI,0.0
5/7/14,2014,5,7,5,VASI,0.0
5/8/14,2014,5,8,5,VASI,0.0
5/9/14,2014,5,9,5,VASI,0.0
5/10/14,2014,5,10,5,VASI,0.0
5/11/14,2014,5,11,5,VASI,0.0
5/12/14,2014,5,12,5,VASI,0.0
5/13/14,2014,5,13,5,VASI,0.0
5/14/14,2014,5,14,5,VASI,0.0
5/15/14,2014,5,15,5,VASI,0.0
5/16/14,2014,5,16,5,VASI,0.0
5/17/14,2014,5,17,5,VASI,0.0
5/18/14,2014,5,18,5,VASI,0.0
5/19/14,2014,5,19,5,VASI,0.0
5/20/14,2014,5,20,5,VASI,0.0
5/21/14,2014,5,21,5,VASI,0.0
5/22/14,2014,5,22,5,VASI,0.0
5/23/14,2014,5,23,5,VASI,0.0
5/24/14,2014,5,24,5,VASI,0.0
5/25/14,2014,5,25,5,VASI,0.0
5/26/14,2014,5,26,5,VASI,0.0
5/27/14,2014,5,27,5,VASI,0.0
5/28/14,2014,5,28,5,VASI,0.0
5/29/14,2014,5,29,5,VASI,0.0
5/30/14,2014,5,30,5,VASI,0.0
5/31/14,2014,5,31,5,VASI,0.0
6/1/14,2014,6,1,5,VASI,0.0
6/2/14,2014,6,2,5,VASI,0.0
6/3/14,2014,6,3,5,VASI,0.0
6/4/14,2014,6,4,5,VASI,0.0
6/5/14,2014,6,5,5,VASI,0.0
6/6/14,2014,6,6,5,VASI,0.0
6/7/14,2014,6,7,5,VASI,0.0
6/8/14,2014,6,8,5,VASI,0.0
6/9/14,2014,6,9,5,VASI,0.0
6/10/14,2014,6,10,5,VASI,0.0
6/11/14,2014,6,11,5,VASI,0.0
6/12/14,2014,6,12,5,VASI,0.0
6/13/14,2014,6,13,5,VASI,0.0
6/14/14,2014,6,14,5,VASI,0.0
6/15/14,2014,6,15,5,VASI,0.0
6/16/14,2014,6,16,5,VASI,0.0
6/17/14,2014,6,17,5,VASI,0.0
6/18/14,2014,6,18,5,VASI,0.0
6/19/14,2014,6,19,5,VASI,0.0
6/20/14,2014,6,20,5,VASI,0.0
6/21/14,2014,6,21,5,VASI,0.0
6/22/14,2014,6,22,5,VASI,0.0
6/23/14,2014,6,23,5,VASI,0.0
6/24/14,2014,6,24,5,VASI,0.0
6/25/14,2014,6,25,5,VASI,0.0
6/26/14,2014,6,26,5,VASI,0.0
6/27/14,2014,6,27,5,VASI,0.0
6/28/14,2014,6,28,5,VASI,0.0
6/29/14,2014,6,29,5,VASI,0.0
6/30/14,2014,6,30,5,VASI,0.0
7/1/14,2014,7,1,5,VASI,0.0
7/2/14,2014,7,2,5,VASI,0.0
7/3/14,2014,7,3,5,VASI,0.0
7/4/14,2014,7,4,5,VASI,0.0
7/5/14,2014,7,5,5,VASI,0.0
7/6/14,2014,7,6,5,VASI,0.0
7/7/14,2014,7,7,5,VASI,0.0
7/8/14,2014,7,8,5,VASI,0.0
7/9/14,2014,7,9,5,VASI,0.0
7/10/14,2014,7,10,5,VASI,0.0
7/11/14,2014,7,11,5,VASI,0.0
7/12/14,2014,7,12,5,VASI,0.0
7/13/14,2014,7,13,5,VASI,0.0
7/14/14,2014,7,14,5,VASI,0.0
7/15/14,2014,7,15,5,VASI,0.0
7/16/14,2014,7,16,5,VASI,0.0
7/17/14,2014,7,17,5,VASI,0.0
7/18/14,2014,7,18,5,VASI,0.0
7/19/14,2014,7,19,5,VASI,0.0
7/20/14,2014,7,20,5,VASI,0.0
7/21/14,2014,7,21,5,VASI,0.0
7/22/14,2014,7,22,5,VASI,0.0
7/23/14,2014,7,23,5,VASI,0.0
7/24/14,2014,7,24,5,VASI,0.0
7/25/14,2014,7,25,5,VASI,0.0
7/26/14,2014,7,26,5,VASI,0.0
7/27/14,2014,7,27,5,VASI,0.0
7/28/14,2014,7,28,5,VASI,0.0
7/29/14,2014,7,29,5,VASI,0.0
7/30/14,2014,7,30,5,VASI,0.0
7/31/14,2014,7,31,5,VASI,0.0
8/1/14,2014,8,1,5,VASI,0.0
8/2/14,2014,8,2,5,VASI,1.0
8/3/14,2014,8,3,5,VASI,1.0
8/4/14,2014,8,4,5,VASI,1.0
8/5/14,2014,8,5,5,VASI,1.0
8/6/14,2014,8,6,5,VASI,1.0
8/7/14,2014,8,7,5,VASI,1.0
8/8/14,2014,8,8,5,VASI,1.0
8/9/14,2014,8,9,5,VASI,1.0
8/10/14,2014,8,10,5,VASI,1.0
8/11/14,2014,8,11,5,VASI,1.0
8/12/14,2014,8,12,5,VASI,0.0
8/13/14,2014,8,13,5,VASI,1.0
8/14/14,2014,8,14,5,VASI,1.0
8/15/14,2014,8,15,5,VASI,1.0
8/16/14,2014,8,16,5,VASI,1.0
8/17/14,2014,8,17,5,VASI,1.0
8/18/14,2014,8,18,5,VASI,1.0
8/19/14,2014,8,19,5,VASI,1.0
8/20/14,2014,8,20,5,VASI,1.0
8/21/14,2014,8,21,5,VASI,1.0
8/22/14,2014,8,22,5,VASI,1.0
8/23/14,2014,8,23,5,VASI,1.0
8/24/14,2014,8,24,5,VASI,1.0
8/25/14,2014,8,25,5,VASI,1.0
8/26/14,2014,8,26,5,VASI,1.0
8/27/14,2014,8,27,5,VASI,0.0
8/28/14,2014,8,28,5,VASI,1.0
8/29/14,2014,8,29,5,VASI,1.0
8/30/14,2014,8,30,5,VASI,1.0
8/31/14,2014,8,31,5,VASI,1.0
9/1/14,2014,9,1,5,VASI,1.0
9/2/14,2014,9,2,5,VASI,1.0
9/3/14,2014,9,3,5,VASI,1.0
9/4/14,2014,9,4,5,VASI,1.0
9/5/14,2014,9,5,5,VASI,1.0
9/6/14,2014,9,6,5,VASI,1.0
9/7/14,2014,9,7,5,VASI,1.0
9/8/14,2014,9,8,5,VASI,0.0
9/9/14,2014,9,9,5,VASI,1.0
9/10/14,2014,9,10,5,VASI,1.0
9/11/14,2014,9,11,5,VASI,1.0
9/12/14,2014,9,12,5,VASI,1.0
9/13/14,2014,9,13,5,VASI,1.0
9/14/14,2014,9,14,5,VASI,1.0
9/15/14,2014,9,15,5,VASI,0.0
9/16/14,2014,9,16,5,VASI,0.0
9/17/14,2014,9,17,5,VASI,0.0
9/18/14,2014,9,18,5,VASI,0.0
9/19/14,2014,9,19,5,VASI,0.0
9/20/14,2014,9,20,5,VASI,0.0
9/21/14,2014,9,21,5,VASI,0.0
9/22/14,2014,9,22,5,VASI,0.0
